1.494782592887674788e+00
4.841229182759271277e-01
3.307189138830738395e-01
2.420614591379635638e-01
1.000000000000000000e+00
1.000000000000000000e+00
3.307189138830738395e-01
1.000000000000000000e+00
3.307189138830738395e-01
3.307189138830738395e-01
4.841229182759271277e-01
4.635124054434789365e-01
4.635124054434789365e-01
1.000000000000000000e+00
1.000000000000000000e+00
4.841229182759271277e-01
2.774073749418252272e-02
1.730578189484347981e-02
3.078558948160775799e+02
1.065474770068661883e+02
5.206114695878231942e+02
3.051653182833278730e-02
1.840549895490923760e+01
5.290873077329338869e-02
3.193426717063725562e+01
1.548409516497860139e+01
1.434129919631298833e+01
1.303058862946480190e+01
1.523939667841412060e+01
7.202149942433170970e+00
8.010226709659285405e+00
7.395996940725016344e+00
8.941365928096624671e+00
9.352769416343743814e+00
7.835472351685186077e+00
6.152807174488508224e+00
6.393496016491692302e+00
3.714527069260356029e+00
6.177161941036601434e+00
3.086321647328464479e+00
3.917855696395083687e+00
4.738141405561583142e+00
4.908370901450131107e+00
3.646161872946605431e+00
3.213015627762589865e+00
4.089810071164667882e+00
3.321032095773644333e+00
3.408416006954396948e+00
3.653289648092512998e+00
2.711807049490885912e+00
4.499210578931235105e+00
3.321342664950693635e+00
2.786689688447870239e+00
2.794704692423278569e+00
1.726152475151351506e+00
2.243378610247870775e+00
2.112595807854725560e+00
1.688278576196283076e+00
2.087819414141134367e+00
2.126747794350986709e+00
1.709427152480735179e+00
1.477597518924256059e+00
1.371092178852022503e+00
1.951450933239238905e+00
